시간,시작가,고가,저가,종가,거래량,macd,macd_s,macd_d,vwap,sar
07/26/24 06:32:00,65505.4,65515.2,65410.0,65427.9,359.276,51.1359472259137,,,65590.31470883748,65722.74830785026
07/26/24 06:33:00,65427.8,65503.0,65400.0,65500.0,601.464,44.13453397351259,74.57662775579338,-30.442093782280793,65591.59751584355,65697.72844322224
07/26/24 06:34:00,65500.1,65570.0,65500.1,65501.8,215.289,38.2897283316197,67.31924787095865,-29.02951953933895,65591.78068709561,65667.95559890001
07/26/24 06:35:00,65501.8,65612.4,65501.8,65603.2,309.474,41.363003360551374,62.12799896887719,-20.76499560832582,65593.61519345283,65641.16003901
07/26/24 06:36:00,65603.2,65661.1,65603.1,65604.5,225.829,43.40317036771012,58.383033248643784,-14.979862880933666,65596.39366420804,65400.0
07/26/24 06:37:00,65604.2,65609.3,65539.0,65605.8,155.823,44.6106724916317,55.62856109724137,-11.01788860560967,65590.99311167233,65405.222
07/26/24 06:38:00,65605.8,65700.0,65605.8,65626.1,472.767,46.667710651498055,53.83639100809271,-7.168680356594656,65579.54814715861,65410.33956
07/26/24 06:39:00,65626.1,65626.1,65586.9,65593.1,91.005,45.11504584054637,52.09212197458345,-6.977076134037077,65565.03013813615,65421.9259776
07/26/24 06:40:00,65593.1,65593.2,65550.0,65550.0,46.949,39.94626234660245,49.662950048987256,-9.716687702384803,65559.19181552273,65433.048938496
07/26/24 06:41:00,65550.0,65550.1,65514.3,65514.4,55.177,32.60153154825821,46.25066634884145,-13.64913480058324,65553.8947585334,65443.72698095616
07/26/24 06:42:00,65514.3,65514.4,65490.3,65492.0,54.369,24.688690819661133,41.93827124300539,-17.249580423344256,65545.84127377822,65453.97790171792
07/26/24 06:43:00,65492.0,65654.7,65481.9,65652.0,586.961,30.9713518918943,39.744887372783175,-8.773535480888874,65551.97300382229,65463.8187856492
07/26/24 06:44:00,65651.9,65663.0,65651.9,65663.0,70.902,36.41820769615879,39.0795514374583,-2.661343741299511,65554.25627295491,65473.266034223234
07/26/24 06:45:00,65663.0,65846.9,65662.9,65801.4,1074.978,51.3111208454211,41.525865319050865,9.785255526370236,65609.1819324734,65481.9
07/26/24 06:46:00,65801.5,65801.5,65736.2,65770.3,232.642,59.913703844475094,45.20343302413571,14.710270820339382,65631.61523267796,65503.8
07/26/24 06:47:00,65770.3,65806.7,65760.1,65760.2,175.116,65.16514404208283,49.195775227725136,15.969368814357694,65664.48638596377,65524.386000000006
07/26/24 06:48:00,65760.1,65819.0,65750.6,65810.0,208.248,72.50954711380473,53.858529604941054,18.651017508863674,65679.6600723624,65543.73684000001
07/26/24 06:49:00,65809.9,65828.4,65780.5,65780.5,165.443,75.08411308606446,58.10364630116574,16.980466784898724,65694.1775975983,65561.92662960001
07/26/24 06:50:00,65780.6,65816.2,65741.8,65800.1,409.169,77.80909653344133,62.044736347620855,15.764360185820479,65708.30587127576,65579.02503182401
07/26/24 06:51:00,65800.0,65829.4,65800.0,65825.8,119.826,81.10748417416471,65.85728591292963,15.250198261235084,65716.928783022,65595.09752991458
07/26/24 06:52:00,65825.7,65955.0,65822.8,65901.5,786.997,88.80613563998486,70.44705585834068,18.359079781644184,65759.3882132002,65610.2056781197
07/26/24 06:53:00,65901.5,65998.8,65898.6,65978.0,589.112,99.92837099765893,76.34331888620433,23.5850521114546,65788.14756175976,65637.78922387013
07/26/24 06:54:00,65978.0,65992.1,65854.3,65898.9,367.795,101.19361669385398,81.31337844773427,19.880238246119717,65799.82824211098,65673.89030148312
07/26/24 06:55:00,65898.8,65900.0,65829.2,65829.2,192.628,95.47158848782419,84.14502045575225,11.326568032071947,65804.85351349089,65706.3812713348
07/26/24 06:56:00,65829.1,65857.1,65805.7,65806.9,129.18,88.1216052667005,84.94033741794189,3.1812678487586084,65808.57414431182,65735.62314420132
07/26/24 06:57:00,65806.9,65826.0,65804.4,65805.6,114.949,81.25513288244838,84.20329651084319,-2.948163628394809,65835.54191298154,65761.94082978119
07/26/24 06:58:00,65805.6,65810.0,65775.6,65775.7,181.349,72.56424844596768,81.87548689786809,-9.311238451900408,65836.32360119463,65998.8
07/26/24 06:59:00,65775.6,65827.7,65751.4,65815.0,399.171,68.06325068580918,79.1130396554563,-11.049788969647125,65849.97467575395,65994.33600000001
07/26/24 07:00:00,65815.0,65874.8,65798.4,65862.8,303.805,67.57428377190081,76.80528847874521,-9.231004706844402,65854.16279741244,65984.61856
07/26/24 07:01:00,65862.7,65869.3,65830.0,65839.0,111.937,64.52253722940804,74.34873822887778,-9.826200999469734,65857.31099202562,65975.2898176
07/26/24 07:02:00,65838.9,65996.0,65837.7,65988.9,353.88,73.35410290432628,74.14981116396748,-0.7957082596412022,65867.46891390732,65751.4
07/26/24 07:03:00,65975.7,66009.0,65956.0,65992.6,725.942,79.73263324332947,75.26637557983989,4.466257663489586,65887.88304551996,65756.292
07/26/24 07:04:00,65992.6,66067.0,65992.6,66043.8,450.869,87.90575378535141,77.79425122094219,10.111502564409221,65910.20621381795,65766.40032
07/26/24 07:05:00,66043.7,66091.6,65977.3,66034.3,435.184,92.54958607570734,80.74531819189522,11.804267883812116,65922.8545659451,65784.43630080001
07/26/24 07:06:00,66034.3,66090.0,66031.7,66060.0,218.604,97.18336253023881,84.03292705956395,13.150435470674864,65934.55470403985,65809.009396736
07/26/24 07:07:00,66059.9,66059.9,66014.7,66031.1,119.685,97.40089835610706,86.70652131887257,10.694377037234489,65934.05845232302,65831.61664499712
07/26/24 07:08:00,66031.1,66144.0,66030.9,66039.1,664.058,97.09952729823999,88.78512251474606,8.314404783493927,65956.35473350964,65852.41531339735
07/26/24 07:09:00,66039.0,66053.7,65966.5,65973.7,276.27,90.53976903582225,89.1360518189613,1.4037172168609402,65963.36576812966,65881.57378205762
07/26/24 07:10:00,65973.6,65989.9,65947.7,65985.2,167.208,85.2859439694148,88.366030249052,-3.0800862796372,65967.771122418,65907.81640385186
07/26/24 07:11:00,65984.7,65984.7,65920.0,65949.3,152.512,77.33396200605785,86.15961660045318,-8.825654594395331,65971.14769570006,66144.0
07/26/24 07:12:00,65949.3,65962.8,65905.9,65912.3,173.871,67.2709110432479,82.38187548901213,-15.110964445764225,65976.79251980453,66139.52
07/26/24 07:13:00,65912.3,65924.0,65855.5,65857.3,298.022,54.23266984967631,76.75203436114498,-22.519364511468666,65986.26977559352,66130.1752
07/26/24 07:14:00,65857.3,65865.8,65831.5,65853.9,153.645,43.128262420519604,70.0272799730199,-26.899017552500297,65991.37044520752,66113.694688
07/26/24 07:15:00,65854.0,65854.0,65759.3,65769.0,394.405,27.164088367237127,61.45464165186335,-34.29055328462622,65977.9452202496,66091.11911296
07/26/24 07:16:00,65769.1,65849.1,65769.1,65816.4,173.558,18.12817891391751,52.78934910427419,-34.66117019035668,65974.3663479973,66057.937201664
07/26/24 07:17:00,65816.4,65847.8,65816.4,65847.8,37.341,13.34701704690815,44.900882692800984,-31.553865645892834,65970.74194065583,66028.0734814976
07/26/24 07:18:00,65847.7,65847.7,65827.7,65827.9,63.411,7.861525361382519,37.4930112265173,-29.631485865134778,65959.51071864655,66001.19613334784
07/26/24 07:19:00,65827.9,65828.0,65808.8,65810.9,41.884,2.11806007658015,30.41802099652987,-28.29996091994972,65946.35483164387,65977.00652001306
07/26/24 07:20:00,65811.0,65811.0,65810.9,65811.0,29.676,-2.397966116084717,23.85482357400695,-26.252789690091667,65935.79775368299,65955.23586801176
07/26/24 07:21:00,65811.0,65811.0,65777.0,65777.0,79.195,-8.621086738625308,17.359641511480497,-25.980728250105805,65927.08096847779,65935.64228121059
07/26/24 07:22:00,65777.1,65777.1,65737.6,65737.7,104.323,-16.53354777637287,10.581003653909823,-27.114551430282695,65873.8571868732,65918.00805308954
07/26/24 07:23:00,65737.7,65805.2,65727.8,65805.2,124.984,-17.15973750365083,5.032855422397693,-22.192592926048526,65850.74156301167,65896.35908671879
07/26/24 07:24:00,65805.2,65828.0,65789.3,65789.3,85.482,-18.72316549505922,0.28165123890631083,-19.00481673396553,65837.77095239316,65872.76081457816
07/26/24 07:25:00,65789.4,65789.4,65745.6,65745.6,58.377,-23.22074394422816,-4.418827797720584,-18.801916146507576,65825.75450879105,65852.46630053721
07/26/24 07:26:00,65745.7,65794.0,65745.6,65793.9,57.178,-22.626872427848866,-8.06043672374624,-14.566435704102625,65813.79804746571,65835.013018462
07/26/24 07:27:00,65794.0,65848.0,65793.9,65845.8,156.339,-17.76356144003512,-10.001061667004016,-7.762499773031102,65802.90009080236,65727.8
07/26/24 07:28:00,65845.7,65856.9,65845.7,65849.9,37.053,-13.423775777919218,-10.685604489187057,-2.738171288732161,65799.07385039511,65730.204
07/26/24 07:29:00,65850.0,65850.0,65798.1,65808.1,76.51,-13.205154238894465,-11.189514439128539,-2.0156397997659266,65802.15376208593,65735.27184
07/26/24 07:30:00,65808.1,65845.9,65770.6,65840.6,359.855,-10.290790876548272,-11.009769726612486,0.7189788500642145,65805.54372195555,65740.1369664
07/26/24 07:31:00,65840.6,65840.6,65742.4,65782.0,182.349,-12.564827662426978,-11.320781313775385,-1.2440463486515938,65802.57426876175,65856.9
07/26/24 07:32:00,65782.0,65789.5,65740.2,65758.0,133.608,-16.117821410211036,-12.280189333062516,-3.8376320771485197,65797.7501345395,65854.61
07/26/24 07:33:00,65758.1,65811.1,65751.0,65778.2,85.714,-17.106431082560448,-13.245437682962104,-3.8609933995983443,65796.30292304914,65850.0336
07/26/24 07:34:00,65778.3,65828.2,65754.8,65792.0,113.493,-16.585183035756927,-13.913386753521069,-2.6717962822358583,65795.72186101004,65845.640256
07/26/24 07:35:00,65792.1,65818.0,65765.4,65770.7,72.963,-17.686938178158016,-14.668097038448458,-3.018841139709558,65795.58895852597,65841.42264576
07/26/24 07:36:00,65770.6,65770.6,65712.5,65767.2,126.567,-18.627778381720418,-15.46003330710285,-3.1677450746175673,65794.93951184655,65837.37373992961
07/26/24 07:37:00,65767.2,65773.0,65740.0,65758.7,86.818,-19.830684200671385,-16.33416348581656,-3.4965207148548245,65794.12386535777,65829.88131553383
07/26/24 07:38:00,65758.6,65758.7,65726.6,65735.0,55.804,-22.437739367072936,-17.554878662067836,-4.8828607050051005,65791.81196769723,65822.8384366018
07/26/24 07:39:00,65735.1,65759.6,65712.6,65734.7,74.341,-24.248534846527036,-18.893609898959678,-5.354924947567358,65790.37184936044,65816.21813040569
07/26/24 07:40:00,65734.6,65763.8,65722.9,65763.7,57.289,-23.077522360690637,-19.73039239130587,-3.347129969384767,65789.39063348866,65809.99504258134
07/26/24 07:41:00,65763.8,65769.7,65713.8,65713.8,61.228,-25.87769750870939,-20.959853414786576,-4.917844093922813,65783.01336882403,65804.14534002646
07/26/24 07:42:00,65713.9,65747.5,65713.8,65728.1,55.088,-26.63592365020304,-22.095067461869867,-4.540856188333173,65779.48180690486,65798.64661962487
07/26/24 07:43:00,65728.1,65728.1,65701.0,65719.8,109.614,-27.58854044311738,-23.19376205811937,-4.394778384998013,65773.1767650475,65793.47782244737
07/26/24 07:44:00,65719.8,65719.9,65692.9,65695.5,121.104,-29.95895484846551,-24.546800616188598,-5.412154232276912,65754.44245769647,65786.07959665159
07/26/24 07:45:00,65695.6,65708.0,65692.7,65708.0,43.314,-30.477553543823888,-25.732951201715657,-4.74460234210823,65747.41416709484,65776.76163698643
07/26/24 07:46:00,65708.0,65732.0,65695.5,65729.8,81.752,-28.797509176452877,-26.345862796663102,-2.451646379789775,65743.6247367963,65766.67424054806
07/26/24 07:47:00,65729.8,65748.0,65672.0,65685.4,148.453,-30.694938698594342,-27.21567797704935,-3.4792607215449927,65735.89561612526,65757.79733168229
07/26/24 07:48:00,65685.5,65713.4,65669.7,65686.1,102.922,-31.77588845299033,-28.127720072237548,-3.6481683807527823,65726.64051190902,65748.0
07/26/24 07:49:00,65686.1,65699.0,65682.4,65698.9,38.812,-31.239585400704527,-28.750093137930943,-2.4894922627735845,65721.89027294159,65748.0
07/26/24 07:50:00,65699.0,65699.0,65680.0,65682.4,36.58,-31.779637591636856,-29.35600202867213,-2.4236355629647264,65717.3783508011,65735.472
07/26/24 07:51:00,65682.5,65698.3,65669.7,65670.5,81.289,-32.789882042168756,-30.04277803137146,-2.7471040107972975,65711.25313125826,65724.94847999999
07/26/24 07:52:00,65670.5,65679.3,65631.2,65651.5,136.723,-34.72337975080882,-30.978898375258932,-3.744481375549885,65703.03587695003,65716.1087232
07/26/24 07:53:00,65651.5,65680.4,65651.5,65677.5,69.502,-33.76844627750688,-31.536807955708525,-2.231638321798357,65698.89719409152,65700.825153024
07/26/24 07:54:00,65677.6,65677.6,65654.5,65660.1,36.243,-34.02348761577741,-32.03414388772231,-1.989343728055104,65695.15807040768,65688.29262547968
07/26/24 07:55:00,65660.1,65660.1,65631.2,65635.9,80.806,-35.7660586059792,-32.780526831373685,-2.985531774605512,65689.42750923218,65680.4
07/26/24 07:56:00,65636.0,65658.4,65631.8,65655.1,41.919,-35.19210643469705,-33.26284275203836,-1.9292636826586929,65685.93560542515,65677.6
07/26/24 07:57:00,65655.1,65664.2,65632.0,65632.0,75.82,-36.18411420437042,-33.84709704250477,-2.3370171618656457,65679.90590869512,65669.248
07/26/24 07:58:00,65632.1,65636.0,65611.8,65629.5,118.912,-36.74840389053861,-34.427358412111545,-2.3210454784270667,65671.48327473567,65664.2
07/26/24 07:59:00,65629.6,65629.6,65609.8,65614.6,166.976,-37.9603299536102,-35.13395272041128,-2.8263772331989188,65663.02504247114,65664.2
07/26/24 08:00:00,65614.6,65647.8,65603.6,65630.2,267.938,-37.23280387818522,-35.55372295196607,-1.6790809262191502,65652.91514104762,65653.31999999999
07/26/24 08:01:00,65630.3,65675.8,65622.1,65675.7,109.779,-32.60886972931621,-34.9647523074361,2.355882578119889,65647.99399525442,65603.6
07/26/24 08:02:00,65675.8,65676.3,65619.1,65619.3,59.605,-33.113663547395845,-34.594534555428055,1.48087100803221,65644.30131175317,65603.6
07/26/24 08:03:00,65619.3,65696.6,65619.3,65686.3,116.102,-27.78706424763368,-33.23304049386918,5.445976246235503,65644.85552088385,65606.508
07/26/24 08:04:00,65686.3,65749.7,65667.9,65668.0,278.135,-24.75697004699032,-31.537826404493412,6.780856357503094,65652.45182941617,65611.91352
07/26/24 08:05:00,65668.0,65668.0,65627.9,65646.0,78.567,-23.855819661330315,-30.001425055860793,6.145605394530477,65650.86145703972,65619.3
07/26/24 08:06:00,65644.1,65653.2,65629.7,65653.2,57.505,-22.303569989817333,-28.461854042652103,6.1582840528347695,65650.38316417481,65749.7
07/26/24 08:07:00,65653.2,65693.9,65644.9,65680.2,186.324,-18.679402070658398,-26.505363648253365,7.825961577594967,65652.09372034796,65747.3
07/26/24 08:08:00,65680.2,65713.1,65672.6,65710.1,115.208,-13.24189840668987,-23.85267059994067,10.6107721932508,65654.9016418833,65744.948
07/26/24 08:09:00,65710.1,65749.6,65705.6,65742.1,104.689,-6.278134585547377,-20.33776339706201,14.059628811514632,65660.03639898606,65629.7
07/26/24 08:10:00,65742.1,65745.9,65730.4,65730.5,42.966,-1.6760047019197373,-16.605411658033557,14.92940695611382,65662.13535879338,65632.098
07/26/24 08:11:00,65730.4,65732.5,65709.3,65709.3,45.338,0.2575842918304261,-13.23281246806076,13.490396759891187,65664.40076283358,65634.44804
07/26/24 08:12:00,65709.4,65725.5,65709.3,65725.5,37.262,3.0618767024134286,-9.973874633965924,13.035751336379352,65668.40313119226,65636.75107920001
07/26/24 08:13:00,65725.5,65728.0,65720.6,65720.6,20.651,4.833195523213362,-7.0124606025300675,11.84565612574343,65674.68243160892,65639.00805761601
07/26/24 08:14:00,65720.7,65720.7,65720.6,65720.7,22.572,6.173878980829613,-4.375192685858132,10.549071666687745,65685.47734141469,65641.21989646369
07/26/24 08:15:00,65720.7,65720.8,65664.9,65664.9,112.682,2.702632356682443,-2.959627677350017,5.66226003403246,65687.67834668905,65643.38749853442
07/26/24 08:16:00,65665.0,65700.0,65653.8,65698.6,86.287,2.6405145473836455,-1.8395992324032848,4.48011377978693,65689.70342202029,65645.51174856373
07/26/24 08:17:00,65698.6,65724.2,65691.6,65707.4,177.94,3.263749716192251,-0.8189294426841778,4.082679158876429,65693.9473309441,65647.59351359245
07/26/24 08:18:00,65707.4,65733.8,65701.1,65731.9,93.998,5.669261603805353,0.4787087666137284,5.190552837191625,65695.90466710491,65649.6336433206
07/26/24 08:19:00,65731.9,65799.3,65729.4,65786.0,167.095,11.804984460453852,2.7439639053817535,9.061020555072098,65708.86117590975,65651.63297045419
07/26/24 08:20:00,65786.1,65799.5,65773.2,65773.2,130.018,15.456562374238274,5.286483599153058,10.170078775085216,65718.65714580711,65657.53965163602
07/26/24 08:21:00,65773.3,65774.3,65719.5,65719.5,101.52,13.857581396427122,7.000703158607871,6.8568782378192505,65726.96012205545,65666.05727253786
07/26/24 08:22:00,65719.6,65730.0,65687.2,65692.8,43.014,10.316982836651732,7.663959094216644,2.6530237424350886,65728.85807274452,65674.06383618558
07/26/24 08:23:00,65692.9,65700.1,65692.0,65695.0,21.892,7.600935727590695,7.651354420891454,-0.050418693300758655,65727.86083554274,65681.59000601445
07/26/24 08:24:00,65695.0,65706.3,65687.2,65687.3,46.62,4.772113226426882,7.07550618199854,-2.303392955571658,65726.11742577619,65799.5
07/26/24 08:25:00,65687.3,65695.2,65687.2,65695.1,18.878,3.123638466524426,6.285132638903717,-3.1614941723792915,65725.91123436463,65797.254
07/26/24 08:26:00,65695.1,65695.1,65672.5,65676.0,26.18,0.27285466926696245,5.082677044976367,-4.8098223757094045,65725.01909935065,65795.05292
07/26/24 08:27:00,65676.0,65683.3,65675.9,65677.4,14.199,-1.8520939430454746,3.6957228473719987,-5.547816790417473,65724.44049214644,65790.1508032
07/26/24 08:28:00,65677.4,65685.6,65670.9,65685.5,35.916,-2.849679392093094,2.3866423994789803,-5.236321791572074,65723.05883070582,65785.444771072
07/26/24 08:29:00,65685.5,65700.0,65685.4,65694.0,31.713,-2.9207257764792303,1.3251687642873382,-4.245894540766568,65726.58027191952,65778.57208480767
07/26/24 08:30:00,65694.0,65718.9,65681.4,65686.0,49.595,-3.5812809120834572,0.3438788290131791,-3.9251597410966363,65728.78967644434,65772.11175971922
07/26/24 08:31:00,65685.9,65692.9,65672.2,65674.2,48.162,-4.999308087717509,-0.7247585543329584,-4.27454953338455,65730.46163529601,65766.03905413607
07/26/24 08:32:00,65674.3,65699.8,65660.0,65662.2,112.08,-7.010590825462714,-1.9819250085589097,-5.028665816903804,65723.89884446711,65760.33071088791
07/26/24 08:33:00,65662.3,65662.3,65641.3,65648.4,99.501,-9.607344072122942,-3.5070088212717163,-6.100335250851225,65704.32747974219,65752.30425401688
07/26/24 08:34:00,65648.4,65677.7,65647.2,65658.0,157.122,-10.76653998819529,-4.958915054656432,-5.807624933538859,65683.3607173269,65741.2038286152
07/26/24 08:35:00,65658.1,65658.1,65611.9,65611.9,145.097,-15.229539181833388,-7.013039880091823,-8.216499301741564,65667.2924443911,65731.21344575367
07/26/24 08:36:00,65612.0,65700.0,65611.8,65670.1,311.524,-13.909899926904473,-8.392411889454355,-5.517488037450118,65664.05167213689,65716.89583226324
07/26/24 08:37:00,65670.1,65689.3,65640.2,65652.1,157.908,-14.153374585570418,-9.544604428677568,-4.6087701568928505,65663.05651549032,65702.18241574639
07/26/24 08:38:00,65652.1,65676.2,65646.5,65671.1,33.897,-12.667169550783,-10.169117453098654,-2.498052097684347,65661.95195059963,65700.0
07/26/24 08:39:00,65671.2,65671.2,65660.9,65667.1,24.571,-11.677497007272905,-10.470793363933506,-1.2067036433393987,65661.57727631638,65689.3
07/26/24 08:40:00,65667.0,65683.8,65657.7,65677.2,67.043,-9.963337641194812,-10.369302219385768,0.40596457819095555,65661.7677452481,65611.8
07/26/24 08:41:00,65677.2,65686.3,65675.7,65675.7,19.238,-8.626451099204132,-10.02073199534944,1.3942808961453075,65661.83981713363,65613.24
07/26/24 08:42:00,65675.7,65675.8,65660.3,65663.7,16.1,-8.437990690537845,-9.704183734387122,1.2661930438492774,65661.36904981949,65616.1624
07/26/24 08:43:00,65663.7,65667.2,65635.5,65654.7,42.678,-8.912125804097741,-9.545772148329247,0.6336463442315061,65660.28905032453,65618.967904
07/26/24 08:44:00,65654.7,65666.0,65646.0,65666.0,22.442,-8.280611994996434,-9.292740117662685,1.012128122666251,65658.88577305572,65621.66118784
07/26/24 08:45:00,65666.6,65689.7,65666.6,65685.2,53.945,-6.1598463383706985,-8.666161361804289,2.50631502343359,65659.01268940144,65624.2467403264
07/26/24 08:46:00,65685.1,65690.8,65681.3,65690.7,22.284,-3.989333686142345,-7.7307958266719,3.7414621405295554,65658.12400474427,65628.17393590682
07/26/24 08:47:00,65690.7,65716.0,65672.4,65695.1,144.311,-1.8923299422604032,-6.5631026497896015,4.670772707529198,65663.04246278541,65633.18402103428
07/26/24 08:48:00,65695.1,65695.1,65672.4,65695.1,30.17,-0.22781327746633906,-5.296044775324949,5.06823149785861,65664.01848459078,65641.46561893084
07/26/24 08:49:00,65695.1,65729.7,65695.0,65726.2,57.513,3.5598030641995138,-3.524875207420057,7.084678271619571,65672.36120133968,65648.91905703775
07/26/24 08:50:00,65726.1,65726.2,65709.8,65717.9,30.126,5.824632926596678,-1.6549735806167103,7.479606507213388,65679.3222116069,65658.61277019323
07/26/24 08:51:00,65717.9,65722.4,65709.8,65722.2,35.116,7.875714637295459,0.2511640629657237,7.624550574329736,65686.5453680194,65667.14323777004
07/26/24 08:52:00,65722.2,65738.2,65700.0,65711.7,160.548,8.555328916190774,1.9119970336107337,6.643331882580041,65694.22276776594,65674.65004923764
07/26/24 08:53:00,65711.7,65720.3,65709.9,65720.3,28.653,9.676333506009541,3.4648643280904956,6.211469177919046,65696.04631465588,65683.54704234436
07/26/24 08:54:00,65720.2,65733.5,65715.0,65733.5,29.249,11.497333301391336,5.071358122750664,6.425975178640672,65699.60929643415,65691.19845641615
07/26/24 08:55:00,65733.5,65751.4,65727.3,65751.4,45.711,14.2209390293865,6.901274304077832,7.319664725308668,65702.93711063752,65697.77867251789
07/26/24 08:56:00,65751.3,65756.1,65748.0,65753.0,48.691,16.320391505389125,8.785097744340092,7.535293761049033,65706.91855152194,65706.35808491503
07/26/24 08:57:00,65753.0,65781.2,65752.9,65778.4,60.727,19.80548513753456,10.989175222978986,8.816309914555575,65714.982701483,65715.31162963032
07/26/24 08:58:00,65778.3,65778.4,65772.0,65772.1,26.936,21.807703964572283,13.152880971297645,8.654822993274639,65718.6560036435,65728.48930370425
07/26/24 08:59:00,65772.0,65773.0,65770.1,65773.0,22.989,23.199667957655038,15.162238368569124,8.037429589085914,65723.07768726179,65739.0314429634
07/26/24 09:00:00,65773.0,65800.0,65772.9,65799.9,171.383,26.17172330315225,17.36413535548575,8.807587947666498,65736.99940990948,65747.46515437072
07/26/24 09:01:00,65800.0,65800.0,65688.2,65730.4,699.055,22.657843892331584,18.422877062854916,4.234966829476669,65742.46258253179,65800.0
07/26/24 09:02:00,65730.3,65775.4,65728.9,65770.7,166.258,22.8614102355059,19.310583697385113,3.5508265381207877,65745.17640240354,65800.0
07/26/24 09:03:00,65770.7,65794.8,65760.2,65786.0,78.365,23.980883464653743,20.24464365083884,3.7362398138149047,65747.90584517548,65800.0
07/26/24 09:04:00,65785.9,65810.4,65782.4,65799.9,141.242,25.693509117525537,21.33441674417618,4.359092373349355,65752.52187833896,65688.2
07/26/24 09:05:00,65800.0,65848.7,65797.6,65844.0,108.013,30.260455037947395,23.119624402930423,7.140830635016972,65757.8842939073,65690.644
07/26/24 09:06:00,65844.1,65886.6,65844.0,65886.6,187.139,36.89198867887899,25.874097258120138,11.01789142075885,65773.34557249342,65696.96624
07/26/24 09:07:00,65886.5,65924.8,65886.5,65919.5,191.169,44.29171459493227,29.55762072548257,14.734093869449705,65787.4049251355,65708.3442656
07/26/24 09:08:00,65919.6,65930.0,65884.7,65927.4,138.975,50.21467120046145,33.68903082047835,16.525640379983102,65796.68064899468,65725.660724352
07/26/24 09:09:00,65927.4,65933.0,65895.9,65928.5,108.21,54.37066658996628,37.82535797437593,16.545308615590343,65803.98010497475,65746.09465191679
07/26/24 09:10:00,65928.5,65983.6,65928.5,65973.7,277.881,60.612877603503875,42.382861900201526,18.23001570330235,65823.49172734619,65768.52329368678
